###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A3.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       33.09563087      0.1283298412       33.23780275   0.0005777602413   5.990764327e-05    0.000506849355
          0.01006       33.39693236      0.1283238174       33.18833092   0.0004377509079   6.269755157e-05   0.0005304783093
          0.01055       33.42859639      0.1283366533       33.29242363   0.0004251688547   5.697140601e-05   0.0004819816983
          0.01113       33.31675572      0.1283518597       33.40960939   0.0004713002961   5.114863966e-05   0.0004326694604
           0.0109       33.34997504       0.128345828       33.36388044   0.0004570986977   5.334641777e-05    0.000451281807
          0.01231       33.62982623      0.1283828398        33.6304012   0.0003532397016   4.174670269e-05    0.000353052687
          0.01334       33.95894542      0.1284099287       33.80661041   0.0002608686136   3.550014435e-05   0.0003001620856
          0.01426        33.9150323      0.1284341615       33.95295785    0.000271635845   3.102937986e-05   0.0002623112163
          0.01457       33.94349228      0.1284423348       34.00017134   0.0002646080715   2.971086765e-05   0.0002511490058
          0.01443       34.09514469      0.1284386432        33.9789735   0.0002301135147   3.029576949e-05   0.0002561006016
          0.01366       33.65973261      0.1284183535        33.8586175   0.0003436425683   3.384198087e-05   0.0002861231503
           0.0147       33.99263923      0.1284457635       34.01967529   0.0002528973668   2.918269183e-05   0.0002466776966
          0.01354       33.93234215      0.1284151937       33.83925766   0.0002673395052   3.444998414e-05   0.0002912707909
          0.01557       34.16879021      0.1284687273       34.14596736   0.0002150225044   2.598281232e-05   0.0002195902508
           0.0138        34.1746275      0.1284220407       33.88099221   0.0002138695714   3.315265872e-05   0.0002802871037
          0.01415       33.99219371      0.1284312623       33.93596005   0.0002530011626     3.1518273e-05   0.0002664501578
          0.01515       34.15392064      0.1284576374       34.08589507   0.0002179875771   2.745854888e-05   0.0002320822743
