###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A0.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029        33.1190684      0.1283298412       33.23787412   0.0005654219193    5.99037059e-05   0.0005068160429
          0.01006       33.22198422      0.1283238174        33.1884059   0.0005142879087   6.269322205e-05   0.0005304416777
          0.01055       33.18529773      0.1283366533       33.29249036   0.0005319623632   5.696790478e-05   0.0004819520778
          0.01113       33.59197366      0.1283518597       33.40966434   0.0003657720679   5.114605124e-05   0.0004326475649
           0.0109       33.44581041       0.128345828       33.36394024   0.0004184810879   5.334347967e-05   0.0004512569523
          0.01231       33.35506355      0.1283828398       33.63043029   0.0004549614286   4.174558409e-05   0.0003530432269
          0.01334       33.63340237      0.1284099287       33.80661984    0.000352078134   3.549983628e-05   0.0003001594808
          0.01426       34.09841432      0.1284341615       33.95295518   0.0002294215838    3.10294562e-05   0.0002623118616
          0.01457       33.90100077      0.1284423348       34.00016596   0.0002751691189   2.971101492e-05   0.0002511502506
          0.01443       33.78410856      0.1284386432       33.97896927   0.0003064478492   3.029588766e-05   0.0002561016006
          0.01366       33.80235475      0.1284183535       33.85862202   0.0003013409138   3.384184008e-05     0.00028612196
           0.0147       34.03197605      0.1284457635       34.01966895   0.0002438987532   2.918286219e-05   0.0002466791365
          0.01354       33.86604994      0.1284151937       33.83926394   0.0002841711765   3.444978504e-05   0.0002912691076
          0.01557       34.15674301      0.1284687273       34.14595695   0.0002174216542   2.598306159e-05   0.0002195923575
           0.0138       34.11477862      0.1284220407       33.88099481   0.0002259896515   3.315257942e-05   0.0002802864333
          0.01415       33.90349582      0.1284312623       33.93595849   0.0002745374995    3.15183181e-05   0.0002664505391
          0.01515       33.81566878      0.1284576374       34.08588616   0.0002976682307   2.745877432e-05   0.0002320841798
