###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A4.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       33.30018882      0.1283298412       33.23842567   0.0004785468592   5.987328228e-05   0.0005065586435
          0.01006       33.13597657      0.1283238174       33.18900905   0.0005566848102   6.265840412e-05   0.0005301470863
          0.01055       33.32064884      0.1283366533       33.29298589   0.0004696133823   5.694191065e-05   0.0004817321657
          0.01113       33.34572241      0.1283518597       33.41004364   0.0004588925823   5.112818672e-05   0.0004324964478
           0.0109       33.26783557       0.128345828       33.36436418   0.0004930214011   5.332265494e-05   0.0004510807864
          0.01231       33.59035635      0.1283828398       33.63061037   0.0003663173256   4.173866079e-05   0.0003529846764
          0.01334       33.80324736      0.1284099287       33.80666672   0.0003010932742   3.549830341e-05     0.00030014652
          0.01426          34.02937      0.1284341615       33.95291499   0.0002444848777   3.103060484e-05   0.0002623215718
          0.01457       33.83682669      0.1284423348       34.00010287   0.0002919236788   2.971274138e-05   0.0002511648445
          0.01443       34.05178931      0.1284386432       33.97891615    0.000239488285   3.029736985e-05     0.00025611413
          0.01366       33.91604456      0.1284183535       33.85863522     0.00027138271   3.384142857e-05   0.0002861184809
           0.0147        34.1221218      0.1284457635       34.01959713   0.0002244663673   2.918479277e-05   0.0002466954556
          0.01354       33.71972308      0.1284151937       33.83928934   0.0003251702221   3.444897896e-05   0.0002912622922
          0.01557        34.3367157      0.1284687273       34.14583838   0.0001842102191    2.59858992e-05   0.0002196163392
           0.0138       33.88966557      0.1284220407       33.88099442    0.000278056961   3.315259124e-05   0.0002802865333
          0.01415       34.06370422      0.1284312623       33.93592716   0.0002368745017   3.151922759e-05   0.0002664582278
          0.01515         34.242482      0.1284576374       34.08578774   0.0002009126129   2.746126339e-05   0.0002321052177
          0.01446        33.9192305      0.1284394342       33.98347319   0.0002705875427   3.017065842e-05   0.0002550414238
          0.01578        34.0392597      0.1284742749       34.17526705   0.0002422680373    2.52921084e-05   0.0002137436293
          0.01497       34.32789661      0.1284528869       34.05954733   0.0001857125945   2.813200045e-05   0.0002377831449
          0.01471       33.97716144      0.1284460273       34.02108963   0.0002565283821    2.91447614e-05   0.0002463565694
          0.01555       34.09325877       0.128468199       34.14301526   0.0002305135684   2.605344828e-05   0.0002201881265
          0.01549        34.1459756      0.1284666143       34.13452436   0.0002195885857   2.625767184e-05   0.0002219168389
           0.0155       34.00394435      0.1284668784       34.13594176   0.0002502777611   2.622346939e-05   0.0002216273212
          0.01548       33.99318536      0.1284663502       34.13310605   0.0002527701898   2.629194076e-05   0.0002222069197
          0.01564       34.03330556      0.1284705763       34.15569121   0.0002436002768   2.575151995e-05    0.000217632382
           0.0155       34.27859335      0.1284668784       34.13594176   0.0001943402074   2.622346939e-05   0.0002216273212
          0.01601       34.25035032       0.128480353       34.20705849   0.0001994618633   2.456342975e-05    0.000207575745
          0.01697       34.34400037      0.1285057459       34.33506379   0.0001829784115   2.183598111e-05    0.000184490702
          0.01737       34.39908302      0.1285163374       34.38630441   0.0001739269149   2.083110258e-05   0.0001759860474
          0.01706        34.2300023      0.1285081284       34.34669596   0.0002032352698   2.160368791e-05   0.0001825246887
           0.0175       34.50903062      0.1285197811       34.40270745   0.0001571765499    2.05193065e-05    0.000173347276
          0.01745       34.53090426      0.1285184565       34.39641284   0.0001540416978    2.06384009e-05   0.0001743551835
          0.01768       34.53367799      0.1285245504       34.42522219   0.0001536486701   2.009892818e-05   0.0001697896155
          0.01858       34.48061284       0.128548417       34.53451231   0.0001613447597   1.817763966e-05    0.000153530646
          0.01892        34.5949973      0.1285574419       34.57444744    0.000145211523   1.752241352e-05   0.0001479861335
          0.01958       34.54680592      0.1285749744       34.64999033    0.000151802049    1.63469222e-05   0.0001380396563
          0.02037       34.73669706      0.1285959838       34.73718327    0.000127444523    1.50879341e-05   0.0001273874643
          0.02098       34.73854456      0.1286122238        34.8022614    0.000127227846   1.421194002e-05   0.0001199762927
