###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A2.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       32.97350278      0.1283298412       33.23787352   0.0006465451929   5.990373884e-05   0.0005068163216
          0.01006       32.90253994      0.1283238174       33.18840515   0.0006902144154   6.269326528e-05   0.0005304420434
          0.01055       33.08500199      0.1283366533       33.29248994    0.000583444033   5.696792681e-05   0.0004819522641
          0.01113       33.49825261      0.1283518597       33.40966426   0.0003987484023   5.114605519e-05   0.0004326475983
           0.0109       33.26364108       0.128345828       33.36394004   0.0004949297578    5.33434895e-05   0.0004512570355
          0.01231       33.36807394      0.1283828398        33.6304304   0.0004495421544   4.174558004e-05   0.0003530431927
          0.01334       33.72658894      0.1284099287       33.80661983   0.0003231204356   3.549983647e-05   0.0003001594824
          0.01426       34.09250519      0.1284341615       33.95295508   0.0002306736153   3.102945894e-05   0.0002623118848
          0.01457       33.82200699      0.1284423348       34.00016585   0.0002959355931   2.971101783e-05   0.0002511502752
          0.01443       33.77040283      0.1284386432       33.97896917   0.0003103407946   3.029589053e-05   0.0002561016248
          0.01366       33.71013233      0.1284183535       33.85862198   0.0003280553061   3.384184152e-05   0.0002861219722
           0.0147       33.97049684      0.1284457635       34.01966884   0.0002581078806   2.918286511e-05   0.0002466791612
          0.01354       33.72612726      0.1284151937       33.83926391   0.0003232578606   3.444978605e-05   0.0002912691161
          0.01557       34.05373125      0.1284687273       34.14595685   0.0002390603229   2.598306392e-05   0.0002195923771
           0.0138       33.97900241      0.1284220407       33.88099475   0.0002560937832    3.31525813e-05   0.0002802864492
          0.01415       33.88275665      0.1284312623        33.9359584   0.0002798319766   3.151832071e-05   0.0002664505612
          0.01515       33.98392116      0.1284576374       34.08588605   0.0002549362168   2.745877702e-05   0.0002320842026
          0.01446        34.1157357      0.1284394342       33.98352839   0.0002257905283   3.016912454e-05   0.0002550284575
          0.01578        34.1951037      0.1284742749       34.17539407   0.0002098739427   2.528914961e-05   0.0002137186245
          0.01497       33.97953563      0.1284528869       34.05963566   0.0002559680431   2.812971201e-05    0.000237763802
          0.01471       34.14887613      0.1284460273         34.021162   0.0002190027394   2.914281889e-05   0.0002463401496
          0.01555       34.19457067       0.128468199       34.14313286   0.0002099770019   2.605062639e-05   0.0002201642776
          0.01549        34.0825101      0.1284666143       34.13463931   0.0002328069608   2.625489196e-05   0.0002218933448
           0.0155       34.03616607      0.1284668784       34.13605716   0.0002429593254   2.622068232e-05   0.0002216037663
          0.01548       34.04374804      0.1284663502       34.13322055   0.0002412685888   2.628916816e-05    0.000222183487
          0.01564       34.05240066      0.1284705763       34.15581264   0.0002393534739   2.574864006e-05   0.0002176080434
           0.0155        34.1693923      0.1284668784       34.13605716   0.0002149032971   2.622068232e-05   0.0002216037663
          0.01601       33.82903224       0.128480353       34.20719379   0.0002940269251   2.456036876e-05   0.0002075498778
          0.01697       34.43849436      0.1285057459       34.33522293   0.0001677267211   2.183278073e-05   0.0001844636621
          0.01737       34.34713214      0.1285163374       34.38646906   0.0001824513763   2.082794368e-05   0.0001759593603
          0.01706       34.47416043      0.1285081284       34.34685655   0.0001623064678   2.160049282e-05   0.0001824976941
           0.0175       34.28092205      0.1285197811       34.40287341   0.0001939238304   2.051617016e-05   0.0001733207801
          0.01745       34.22238239      0.1285184565       34.39657833   0.0002046666334   2.063525541e-05   0.0001743286101
          0.01768       34.44306631      0.1285245504        34.4253896   0.0001670219222   2.009582931e-05   0.0001697634372
          0.01858       34.70474789       0.128548417       34.53468131   0.0001312504628   1.817481036e-05   0.0001535067494
          0.01892       34.71615364      0.1285574419       34.57461494   0.0001298788826   1.751971058e-05   0.0001479633057
