###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A1000.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       33.20580313      0.1283298412       33.23780022   0.0005220099089   5.990778325e-05   0.0005068505393
          0.01006        33.1363986      0.1283238174       33.18834349   0.0005564684678   6.269682597e-05   0.0005304721701
          0.01055       33.15069953      0.1283366533       33.29240571   0.0005491869222   5.697234612e-05   0.0004819896518
          0.01113       33.34712752      0.1283518597       33.40956313    0.000458299085   5.115081917e-05    0.000432687897
           0.0109       33.16439842       0.128345828       33.36384447   0.0005423012825   5.334818477e-05    0.000451296755
          0.01231       33.45685924      0.1283828398       33.63031929   0.0004142440727    4.17498523e-05   0.0003530793232
          0.01334       33.71663049      0.1284099287       33.80651758   0.0003260977518      3.550318e-05   0.0003001877527
          0.01426       34.03230707      0.1284341615       33.95286854   0.0002438244034    3.10319324e-05   0.0002623327946
          0.01457       33.94704104      0.1284423348       34.00008556   0.0002637446042   2.971321505e-05   0.0002511688485
          0.01443       33.74663724      0.1284386432       33.97888601   0.0003172087096     3.0298211e-05   0.0002561212406
          0.01366       33.91032004      0.1284183535       33.85852458   0.0002728173493   3.384487752e-05   0.0002861476406
           0.0147       34.00883205      0.1284457635       34.01959127   0.0002491536086   2.918495026e-05   0.0002466967868
          0.01354        33.9553534      0.1284151937        33.8391646   0.0002617330938   3.445293722e-05   0.0002912957589
          0.01557       33.94098841      0.1284687273       34.14589824    0.000265219001    2.59844666e-05   0.0002196042317
           0.0138       33.71315718      0.1284220407        33.8808997   0.0003271426205   3.315548366e-05    0.000280310987
          0.01415          34.02226      0.1284312623       33.93586973   0.0002460911526   3.152089492e-05   0.0002664723231
          0.01515       33.93845412      0.1284576374       34.08581817   0.0002658387906    2.74604938e-05    0.000232098713
          0.01446       33.93517513      0.1284394342       33.98344584   0.0002666428527   3.017141838e-05    0.000255047848
          0.01578       34.18981803      0.1284742749       34.17534011   0.0002108981586   2.529040662e-05   0.0002137292475
