###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_amin_1E-5_interpsize_2000.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       33.29480499      0.1283298412       33.23785094   0.0004809257202   5.990498453e-05   0.0005068268607
          0.01006       33.17001997      0.1283238174       33.18837779   0.0005395006974   6.269484526e-05   0.0005304554114
          0.01055       33.26629824      0.1283366533       33.29247253   0.0004937199828   5.696884045e-05   0.0004819599936
          0.01113       33.31115992      0.1283518597       33.40965707   0.0004737356128   5.114639391e-05   0.0004326504636
           0.0109       33.46843548       0.128345828       33.36392904   0.0004098508214   5.334402983e-05   0.0004512616064
          0.01231       33.75169265      0.1283828398       33.63043622   0.0003157351538   4.174535613e-05   0.0003530412991
          0.01334       33.76967427      0.1284099287       33.80662933   0.0003105491108   3.549952591e-05   0.0003001568565
          0.01426       33.94524912      0.1284341615        33.9529641   0.0002641802527   3.102920116e-05   0.0002623097056
          0.01457        34.0368081      0.1284423348        34.0001742   0.0002428156988   2.971078943e-05   0.0002511483445
          0.01443       33.83266403      0.1284386432       33.97897784   0.0002930450491   3.029564848e-05   0.0002560995787
          0.01366       33.99705095      0.1284183535       33.85863162   0.0002518718441    3.38415409e-05   0.0002861194306
           0.0147       33.91065201      0.1284457635       34.01967685   0.0002727339461   2.918264979e-05   0.0002466773412
          0.01354       33.62227042      0.1284151937       33.83927354   0.0003557065237   3.444948036e-05   0.0002912665315
          0.01557       34.03048827      0.1284687273        34.1459621   0.0002442331964    2.59829382e-05   0.0002195913147
           0.0138       33.79318565      0.1284220407       33.88100434   0.0003038965301   3.315228834e-05   0.0002802839724
          0.01415       33.94194288      0.1284312623       33.93596761   0.0002649859499   3.151805339e-05   0.0002664483013
          0.01515        34.2656097      0.1284576374       34.08589272   0.0001966781525   2.745860838e-05   0.0002320827773
          0.01446       34.12040798      0.1284394342         33.983537   0.0002248209652   3.016888536e-05   0.0002550264357
          0.01578       34.17344586      0.1284742749       34.17539859   0.0002141024588   2.528904434e-05   0.0002137177349
          0.01497       34.18657091      0.1284528869       34.05964289   0.0002115298372    2.81295246e-05   0.0002377622179
          0.01471       33.94430406      0.1284460273       34.02116998   0.0002644103046   2.914260459e-05   0.0002463383382
          0.01555       34.15166957       0.128468199       34.14313819   0.0002184400019   2.605049869e-05   0.0002201631984
          0.01549       34.23294533      0.1284666143       34.13464484   0.0002026851209   2.625475825e-05   0.0002218922147
           0.0155       34.15532027      0.1284668784       34.13606265   0.0002177067489   2.622054961e-05   0.0002216026447
          0.01548       34.24181437      0.1284663502       34.13322612    0.000201036194   2.628903343e-05   0.0002221823484
          0.01564       34.02686998      0.1284705763       34.15581765    0.000245048478   2.574852126e-05   0.0002176070394
           0.0155       34.08667887      0.1284668784       34.13606265   0.0002319147923   2.622054961e-05   0.0002216026447
          0.01601       34.34759217       0.128480353       34.20719751    0.000182374087   2.456028473e-05   0.0002075491677
          0.01697       34.33983222      0.1285057459       34.33522357   0.0001836822162   2.183276799e-05   0.0001844635545
          0.01737       34.33400484      0.1285163374       34.38646869   0.0001846707295   2.082795088e-05   0.0001759594212
          0.01706       34.25366405      0.1285081284       34.34685693   0.0001988540228   2.160048511e-05   0.0001824976289
           0.0175        34.5049043      0.1285197811       34.40287276   0.0001577750335   2.051618251e-05   0.0001733208845
          0.01745        34.5139843      0.1285184565       34.39657778   0.0001564610639   2.063526586e-05   0.0001743286984
          0.01768       34.41257282      0.1285245504        34.4253886   0.0001717793178   2.009584776e-05   0.0001697635931
          0.01858       34.37746889       0.128548417       34.53467923   0.0001774240324   1.817484526e-05   0.0001535070442
          0.01892        34.4032856      0.1285574419       34.57461267   0.0001732549938   1.751974721e-05   0.0001479636151
          0.01958       34.85063549      0.1285749744       34.65014985   0.0001147481792   1.634452066e-05   0.0001380193767
          0.02037       34.82976095      0.1285959838       34.73733253   0.0001169756909   1.508586004e-05    0.000127369953
          0.02098       34.66132673      0.1286122238       34.80240077    0.000136605853   1.421011591e-05   0.0001199608937
           0.0208       34.97782394      0.1286074301       34.78339622   0.0001020634924   1.446049815e-05   0.0001220791548
          0.02041       34.47563244      0.1285970483       34.74165774   0.0001620865669   1.502600691e-05   0.0001268635628
          0.02168       34.74711488      0.1286308787       34.87481164   0.0001262275198   1.329524247e-05    0.000112221313
          0.02157       34.77894335      0.1286279459       34.86358661   0.0001225808588   1.343310384e-05   0.0001133875464
          0.02205       34.91002115      0.1286407473       34.91216133   0.0001086404465   1.284664443e-05   0.0001084265076
          0.02195       34.82149367      0.1286380796       34.90212801   0.0001178697962   1.296564194e-05   0.0001094331237
          0.02248       35.20257591      0.1286522232       34.95480038   8.297927464e-05   1.235301085e-05   0.0001042509083
           0.0233       34.99506305      0.1286741286       35.03393296   0.0001004557453   1.148665908e-05   9.692299276e-05
          0.02298       35.05084765      0.1286655769        35.0033829   9.542472974e-05    1.18136715e-05   9.968890806e-05
          0.02242       34.70676178      0.1286506215       34.94889917   0.0001310072376   1.242018027e-05   0.0001048190769
          0.02303        35.0614023      0.1286669128       35.00818383   9.450158227e-05   1.176167107e-05   9.924907519e-05
          0.02458       35.06786716      0.1287083774       35.15214234    9.39405582e-05   1.030446761e-05   8.692467247e-05
          0.02345       35.05727564      0.1286781386       35.04811152   9.486144718e-05    1.13379841e-05    9.56655105e-05
          0.02493       35.15612266       0.128717754       35.18341224    8.66065895e-05   1.001265463e-05   8.445689348e-05
          0.02355        35.1006643      0.1286808125       35.05751442    9.11453001e-05   1.124045019e-05   9.484058651e-05
          0.02379       34.99450234      0.1286872315       35.07992217   0.0001005076375   1.101139319e-05   9.290329828e-05
