###################################################################
#	Summary of the parameters used to generate this mock sample:
#
#   data filename       = mock_temp/mock_snls3_A1.txt
#   sigma_mB_int_fac0   = 0.1
#   sigma_mB_int_fac1   = 0.033
#   sigma_mB_meas_fac   = 0.08
#   sigma_mB_lens_fac   = 0.07
#   sigma_mB_sys_fac    = 0
#	max redshift of sne = 1.39
###################################################################
#   z   mu   dmu    mu^th    flux    dflux     flux^th
          0.01029       33.59045564      0.1283298412       33.23787411   0.0003662838262   5.990370645e-05   0.0005068160475
          0.01006       32.91968298      0.1283238174       33.18840589   0.0006794019809   6.269322264e-05   0.0005304416826
          0.01055       33.21723888      0.1283366533       33.29249035   0.0005165405802   5.696790529e-05    0.000481952082
          0.01113       33.46130432      0.1283518597       33.40966433   0.0004125515971   5.114605163e-05   0.0004326475682
           0.0109       33.43165008       0.128345828       33.36394023   0.0004239747243    5.33434801e-05   0.0004512569559
          0.01231       33.64882762      0.1283828398       33.63043028   0.0003471114584   4.174558437e-05   0.0003530432293
          0.01334       33.75260131      0.1284099287       33.80661983   0.0003154710234   3.549983651e-05   0.0003001594827
          0.01426        33.9530764      0.1284341615       33.95295517   0.0002622825755   3.102945638e-05   0.0002623118632
          0.01457       33.84622317      0.1284423348       34.00016595   0.0002894081339   2.971101509e-05    0.000251150252
          0.01443       33.88721853      0.1284386432       33.97896926   0.0002786843555   3.029588784e-05   0.0002561016021
          0.01366       33.82411526      0.1284183535       33.85862201   0.0002953615073   3.384184029e-05   0.0002861219618
           0.0147       34.05998829      0.1284457635       34.01966894   0.0002376865927   2.918286236e-05    0.000246679138
          0.01354       33.86641549      0.1284151937       33.83926393   0.0002840755164   3.444978526e-05   0.0002912691094
          0.01557       34.19618027      0.1284687273       34.14595694   0.0002096659423   2.598306174e-05   0.0002195923587
           0.0138       33.95023324      0.1284220407        33.8809948   0.0002629703004   3.315257962e-05    0.000280286435
          0.01415        33.9010178      0.1284312623       33.93595849    0.000275164802   3.151831828e-05   0.0002664505407
          0.01515       34.23884066      0.1284576374       34.08588615   0.0002015875635   2.745877447e-05   0.0002320841811
          0.01446       33.95479568      0.1284394342       33.98352849    0.000261867577   3.016912183e-05   0.0002550284346
          0.01578       33.98342146      0.1284742749       34.17539416   0.0002550535754   2.528914764e-05   0.0002137186079
          0.01497        34.0014239      0.1284528869       34.05963576    0.000250859434   2.812970935e-05   0.0002377637795
          0.01471       33.79119815      0.1284460273        34.0211621   0.0003044533382   2.914281614e-05   0.0002463401264
          0.01555       34.20022258       0.128468199       34.14313296   0.0002088867862   2.605062419e-05    0.000220164259
          0.01549        34.1372646      0.1284666143        34.1346394   0.0002213574593   2.625488971e-05   0.0002218933258
           0.0155       34.08784812      0.1284668784       34.13605725   0.0002316651736   2.622068007e-05   0.0002216037473
          0.01548       34.34576305      0.1284663502       34.13322065   0.0001826815893   2.628916589e-05   0.0002221834679
          0.01564       34.31583942      0.1284705763       34.15581273   0.0001877864406   2.574863795e-05   0.0002176080255
           0.0155       34.01326517      0.1284668784       34.13605725   0.0002481383745   2.622068007e-05   0.0002216037473
          0.01601       34.14882488       0.128480353       34.20719387   0.0002190130771   2.456036702e-05   0.0002075498631
          0.01697       34.35252314      0.1285057459       34.33522298   0.0001815476974   2.183277973e-05   0.0001844636537
          0.01737       34.45959217      0.1285163374       34.38646911   0.0001644989511   2.082794283e-05   0.0001759593532
          0.01706       34.40554902      0.1285081284       34.34685659   0.0001728941875   2.160049187e-05    0.000182497686
           0.0175       34.35738115      0.1285197811       34.40287346   0.0001807371965   2.051616934e-05   0.0001733207732
          0.01745       34.26896662      0.1285184565       34.39657837   0.0001960709942   2.063525458e-05   0.0001743286031
          0.01768       34.34289989      0.1285245504       34.42538964   0.0001831639675   2.009582852e-05   0.0001697634306
          0.01858       34.38586689       0.128548417       34.53468135   0.0001760569781   1.817480964e-05   0.0001535067433
          0.01892       34.52108803      0.1285574419       34.57461498   0.0001554407159   1.751970986e-05   0.0001479632996
          0.01958       34.81233145      0.1285749744       34.65015226   0.0001188686743   1.634448436e-05   0.0001380190702
          0.02037       34.90488714      0.1285959838       34.73733472     0.00010915538   1.508582961e-05   0.0001273696962
          0.02098       34.86549074      0.1286122238       34.80240263   0.0001131888643   1.421009159e-05   0.0001199606884
